0.5073413848876953 0.6103839874267578 
0.3826313018798828 0.4987678527832031 
0.5890998840332031 0.5365943908691406 
0.4090423583984375 0.47988128662109375 
0.4991455078125 0.5543174743652344 
0.5698680877685547 0.5395336151123047 
0.5802955627441406 0.5608863830566406 
0.39402198791503906 0.4575214385986328 
0.6091060638427734 0.5492992401123047 
0.5094032287597656 0.48308753967285156 
0.4614982604980469 0.4833354949951172 
0.5753726959228516 0.53179931640625 
0.3506031036376953 0.4882354736328125 
0.37683868408203125 0.3862762451171875 
0.5404739379882812 0.5676021575927734 
0.4448719024658203 0.4472808837890625 
0.42932701110839844 0.5141677856445312 
0.5364742279052734 0.6030158996582031 
0.6290512084960938 0.5107479095458984 
0.4947776794433594 0.6156425476074219 
0.3928680419921875 0.4905738830566406 
0.4795646667480469 0.48370933532714844 
0.5920944213867188 0.5049533843994141 
0.3791370391845703 0.4512310028076172 
0.5671463012695312 0.5440959930419922 
0.5228443145751953 0.527252197265625 
0.40772438049316406 0.5045909881591797 
0.5126934051513672 0.5742607116699219 
0.5996551513671875 0.5626029968261719 
0.513671875 0.5762004852294922 
0.4564781188964844 0.45513153076171875 
0.5708732604980469 0.6546001434326172 
0.4417877197265625 0.4579124450683594 
0.3535804748535156 0.5360946655273438 
0.3579216003417969 0.45836639404296875 
0.4196491241455078 0.474853515625 
0.4230537414550781 0.40438079833984375 
0.5943698883056641 0.5269718170166016 
0.4119071960449219 0.42108154296875 
0.50604248046875 0.5751094818115234 
0.5392265319824219 0.5517444610595703 
0.3872718811035156 0.48332977294921875 
0.31821441650390625 0.4399433135986328 
0.40576744079589844 0.45711326599121094 
0.4815711975097656 0.5432815551757812 
0.5853004455566406 0.5381221771240234 
0.6060333251953125 0.5277862548828125 
0.4340171813964844 0.4771690368652344 
0.6305580139160156 0.5989551544189453 
0.3128089904785156 0.41448402404785156 
0.5816802978515625 0.5445232391357422 
0.5695400238037109 0.5095596313476562 
0.5509147644042969 0.5835990905761719 
0.5625572204589844 0.4923419952392578 
0.5391120910644531 0.5834445953369141 
0.4983787536621094 0.5453033447265625 
0.37346458435058594 0.3925933837890625 
0.41681861877441406 0.45618629455566406 
0.44539833068847656 0.46489715576171875 
0.5845813751220703 0.6390419006347656 
0.5528087615966797 0.5054759979248047 
0.5697059631347656 0.5423297882080078 
